Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
BFO,823862,30,BANKEX,BANKEX25FEB55200PE,OPTIDX,25-FEB-2025,55200,PE
BFO,839582,30,BANKEX,BANKEX25FEB54000PE,OPTIDX,25-FEB-2025,54000,PE
BFO,823080,30,BANKEX,BANKEX25FEB58400PE,OPTIDX,25-FEB-2025,58400,PE
BFO,823288,30,BANKEX,BANKEX25FEB62800PE,OPTIDX,25-FEB-2025,62800,PE
BFO,822949,30,BANKEX,BANKEX25FEB61600PE,OPTIDX,25-FEB-2025,61600,PE
BFO,822705,30,BANKEX,BANKEX25FEB61500PE,OPTIDX,25-FEB-2025,61500,PE
BFO,822811,30,BANKEX,BANKEX25FEB61400PE,OPTIDX,25-FEB-2025,61400,PE
BFO,823289,30,BANKEX,BANKEX25FEB61300PE,OPTIDX,25-FEB-2025,61300,PE
BFO,822657,30,BANKEX,BANKEX25FEB61200PE,OPTIDX,25-FEB-2025,61200,PE
BFO,823153,30,BANKEX,BANKEX25FEB61100PE,OPTIDX,25-FEB-2025,61100,PE
BFO,823237,30,BANKEX,BANKEX25FEB61000PE,OPTIDX,25-FEB-2025,61000,PE
BFO,823144,30,BANKEX,BANKEX25FEB60900PE,OPTIDX,25-FEB-2025,60900,PE
BFO,822898,30,BANKEX,BANKEX25FEB60800PE,OPTIDX,25-FEB-2025,60800,PE
BFO,823193,30,BANKEX,BANKEX25FEB61700PE,OPTIDX,25-FEB-2025,61700,PE
BFO,823105,30,BANKEX,BANKEX25FEB61800PE,OPTIDX,25-FEB-2025,61800,PE
BFO,822655,30,BANKEX,BANKEX25FEB62700PE,OPTIDX,25-FEB-2025,62700,PE
BFO,823150,30,BANKEX,BANKEX25FEB62600PE,OPTIDX,25-FEB-2025,62600,PE
BFO,823235,30,BANKEX,BANKEX25FEB62500PE,OPTIDX,25-FEB-2025,62500,PE
BFO,822994,30,BANKEX,BANKEX25FEB62400PE,OPTIDX,25-FEB-2025,62400,PE
BFO,822756,30,BANKEX,BANKEX25FEB62300PE,OPTIDX,25-FEB-2025,62300,PE
BFO,822852,30,BANKEX,BANKEX25FEB62200PE,OPTIDX,25-FEB-2025,62200,PE
BFO,823329,30,BANKEX,BANKEX25FEB62100PE,OPTIDX,25-FEB-2025,62100,PE
BFO,822696,30,BANKEX,BANKEX25FEB62000PE,OPTIDX,25-FEB-2025,62000,PE
BFO,823322,30,BANKEX,BANKEX25FEB61900PE,OPTIDX,25-FEB-2025,61900,PE
BFO,822670,30,BANKEX,BANKEX25FEB60700PE,OPTIDX,25-FEB-2025,60700,PE
BFO,822752,30,BANKEX,BANKEX25FEB60600PE,OPTIDX,25-FEB-2025,60600,PE
BFO,822861,30,BANKEX,BANKEX25FEB59400PE,OPTIDX,25-FEB-2025,59400,PE
BFO,823339,30,BANKEX,BANKEX25FEB59300PE,OPTIDX,25-FEB-2025,59300,PE
BFO,823123,30,BANKEX,BANKEX25FEB59200PE,OPTIDX,25-FEB-2025,59200,PE
BFO,823209,30,BANKEX,BANKEX25FEB59100PE,OPTIDX,25-FEB-2025,59100,PE
BFO,822970,30,BANKEX,BANKEX25FEB59000PE,OPTIDX,25-FEB-2025,59000,PE
BFO,822867,30,BANKEX,BANKEX25FEB58900PE,OPTIDX,25-FEB-2025,58900,PE
BFO,822962,30,BANKEX,BANKEX25FEB58800PE,OPTIDX,25-FEB-2025,58800,PE
BFO,822715,30,BANKEX,BANKEX25FEB58700PE,OPTIDX,25-FEB-2025,58700,PE
BFO,822821,30,BANKEX,BANKEX25FEB58600PE,OPTIDX,25-FEB-2025,58600,PE
BFO,822770,30,BANKEX,BANKEX25FEB59500PE,OPTIDX,25-FEB-2025,59500,PE
BFO,823005,30,BANKEX,BANKEX25FEB59600PE,OPTIDX,25-FEB-2025,59600,PE
BFO,823248,30,BANKEX,BANKEX25FEB60500PE,OPTIDX,25-FEB-2025,60500,PE
BFO,823324,30,BANKEX,BANKEX25FEB60400PE,OPTIDX,25-FEB-2025,60400,PE
BFO,823107,30,BANKEX,BANKEX25FEB60300PE,OPTIDX,25-FEB-2025,60300,PE
BFO,823194,30,BANKEX,BANKEX25FEB60200PE,OPTIDX,25-FEB-2025,60200,PE
BFO,822950,30,BANKEX,BANKEX25FEB60100PE,OPTIDX,25-FEB-2025,60100,PE
BFO,822708,30,BANKEX,BANKEX25FEB60000PE,OPTIDX,25-FEB-2025,60000,PE
BFO,823078,30,BANKEX,BANKEX25FEB59900PE,OPTIDX,25-FEB-2025,59900,PE
BFO,823164,30,BANKEX,BANKEX25FEB59800PE,OPTIDX,25-FEB-2025,59800,PE
BFO,822913,30,BANKEX,BANKEX25FEB59700PE,OPTIDX,25-FEB-2025,59700,PE
BFO,823298,30,BANKEX,BANKEX25FEB58500PE,OPTIDX,25-FEB-2025,58500,PE
BFO,842726,30,BANKEX,BANKEX25MAR58200PE,OPTIDX,25-MAR-2025,58200,PE
BFO,842281,30,BANKEX,BANKEX25MAR57000PE,OPTIDX,25-MAR-2025,57000,PE
BFO,842546,30,BANKEX,BANKEX25MAR56900PE,OPTIDX,25-MAR-2025,56900,PE
BFO,842731,30,BANKEX,BANKEX25MAR56800PE,OPTIDX,25-MAR-2025,56800,PE
