Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
NFO,74699,30,BANKNIFTY,BANKNIFTY24APR25P47600,OPTIDX,24-APR-2025,47600.00,PE
NFO,74698,30,BANKNIFTY,BANKNIFTY24APR25C47600,OPTIDX,24-APR-2025,47600.00,CE
NFO,74695,30,BANKNIFTY,BANKNIFTY24APR25P47500,OPTIDX,24-APR-2025,47500.00,PE
NFO,74694,30,BANKNIFTY,BANKNIFTY24APR25C47500,OPTIDX,24-APR-2025,47500.00,CE
NFO,74693,30,BANKNIFTY,BANKNIFTY24APR25P47400,OPTIDX,24-APR-2025,47400.00,PE
NFO,74692,30,BANKNIFTY,BANKNIFTY24APR25C47400,OPTIDX,24-APR-2025,47400.00,CE
NFO,74691,30,BANKNIFTY,BANKNIFTY24APR25P47300,OPTIDX,24-APR-2025,47300.00,PE
NFO,74690,30,BANKNIFTY,BANKNIFTY24APR25C47300,OPTIDX,24-APR-2025,47300.00,CE
NFO,74687,30,BANKNIFTY,BANKNIFTY24APR25P47200,OPTIDX,24-APR-2025,47200.00,PE
NFO,74709,30,BANKNIFTY,BANKNIFTY24APR25C48100,OPTIDX,24-APR-2025,48100.00,CE
NFO,74710,30,BANKNIFTY,BANKNIFTY24APR25P48100,OPTIDX,24-APR-2025,48100.00,PE
NFO,74727,30,BANKNIFTY,BANKNIFTY24APR25C49000,OPTIDX,24-APR-2025,49000.00,CE
NFO,74726,30,BANKNIFTY,BANKNIFTY24APR25P48900,OPTIDX,24-APR-2025,48900.00,PE
NFO,74725,30,BANKNIFTY,BANKNIFTY24APR25C48900,OPTIDX,24-APR-2025,48900.00,CE
NFO,74724,30,BANKNIFTY,BANKNIFTY24APR25P48800,OPTIDX,24-APR-2025,48800.00,PE
NFO,74723,30,BANKNIFTY,BANKNIFTY24APR25C48800,OPTIDX,24-APR-2025,48800.00,CE
NFO,74722,30,BANKNIFTY,BANKNIFTY24APR25P48700,OPTIDX,24-APR-2025,48700.00,PE
NFO,74721,30,BANKNIFTY,BANKNIFTY24APR25C48700,OPTIDX,24-APR-2025,48700.00,CE
NFO,74720,30,BANKNIFTY,BANKNIFTY24APR25P48600,OPTIDX,24-APR-2025,48600.00,PE
NFO,74719,30,BANKNIFTY,BANKNIFTY24APR25C48600,OPTIDX,24-APR-2025,48600.00,CE
NFO,74718,30,BANKNIFTY,BANKNIFTY24APR25P48500,OPTIDX,24-APR-2025,48500.00,PE
NFO,74717,30,BANKNIFTY,BANKNIFTY24APR25C48500,OPTIDX,24-APR-2025,48500.00,CE
NFO,74716,30,BANKNIFTY,BANKNIFTY24APR25P48400,OPTIDX,24-APR-2025,48400.00,PE
NFO,74715,30,BANKNIFTY,BANKNIFTY24APR25C48400,OPTIDX,24-APR-2025,48400.00,CE
NFO,74714,30,BANKNIFTY,BANKNIFTY24APR25P48300,OPTIDX,24-APR-2025,48300.00,PE
NFO,74713,30,BANKNIFTY,BANKNIFTY24APR25C48300,OPTIDX,24-APR-2025,48300.00,CE
NFO,74712,30,BANKNIFTY,BANKNIFTY24APR25P48200,OPTIDX,24-APR-2025,48200.00,PE
NFO,74711,30,BANKNIFTY,BANKNIFTY24APR25C48200,OPTIDX,24-APR-2025,48200.00,CE
NFO,74686,30,BANKNIFTY,BANKNIFTY24APR25C47200,OPTIDX,24-APR-2025,47200.00,CE
NFO,42408,30,BANKNIFTY,BANKNIFTY27FEB25P61400,OPTIDX,27-FEB-2025,61400.00,PE
NFO,74992,30,BANKNIFTY,BANKNIFTY24APR25C52600,OPTIDX,24-APR-2025,52600.00,CE
NFO,42989,30,BANKNIFTY,BANKNIFTY27FEB25C50700,OPTIDX,27-FEB-2025,50700.00,CE
NFO,59468,30,BANKNIFTY,BANKNIFTY27MAR25P50200,OPTIDX,27-MAR-2025,50200.00,PE
NFO,59469,30,BANKNIFTY,BANKNIFTY27MAR25C50300,OPTIDX,27-MAR-2025,50300.00,CE
NFO,74978,30,BANKNIFTY,BANKNIFTY24APR25C51900,OPTIDX,24-APR-2025,51900.00,CE
NFO,74977,30,BANKNIFTY,BANKNIFTY24APR25P51800,OPTIDX,24-APR-2025,51800.00,PE
NFO,59470,30,BANKNIFTY,BANKNIFTY27MAR25P50300,OPTIDX,27-MAR-2025,50300.00,PE
NFO,59475,30,BANKNIFTY,BANKNIFTY27MAR25C50400,OPTIDX,27-MAR-2025,50400.00,CE
NFO,74976,30,BANKNIFTY,BANKNIFTY24APR25C51800,OPTIDX,24-APR-2025,51800.00,CE
NFO,59476,30,BANKNIFTY,BANKNIFTY27MAR25P50400,OPTIDX,27-MAR-2025,50400.00,PE
NFO,74975,30,BANKNIFTY,BANKNIFTY24APR25P51700,OPTIDX,24-APR-2025,51700.00,PE
NFO,74974,30,BANKNIFTY,BANKNIFTY24APR25C51700,OPTIDX,24-APR-2025,51700.00,CE
NFO,59483,30,BANKNIFTY,BANKNIFTY27MAR25C50500,OPTIDX,27-MAR-2025,50500.00,CE
NFO,59484,30,BANKNIFTY,BANKNIFTY27MAR25P50500,OPTIDX,27-MAR-2025,50500.00,PE
NFO,59489,30,BANKNIFTY,BANKNIFTY27MAR25C50600,OPTIDX,27-MAR-2025,50600.00,CE
NFO,59490,30,BANKNIFTY,BANKNIFTY27MAR25P50600,OPTIDX,27-MAR-2025,50600.00,PE
NFO,74973,30,BANKNIFTY,BANKNIFTY24APR25P51600,OPTIDX,24-APR-2025,51600.00,PE
NFO,74972,30,BANKNIFTY,BANKNIFTY24APR25C51600,OPTIDX,24-APR-2025,51600.00,CE
NFO,42990,30,BANKNIFTY,BANKNIFTY27FEB25P50700,OPTIDX,27-FEB-2025,50700.00,PE
NFO,74979,30,BANKNIFTY,BANKNIFTY24APR25P51900,OPTIDX,24-APR-2025,51900.00,PE
NFO,74991,30,BANKNIFTY,BANKNIFTY24APR25P52500,OPTIDX,24-APR-2025,52500.00,PE
NFO,74990,30,BANKNIFTY,BANKNIFTY24APR25C52500,OPTIDX,24-APR-2025,52500.00,CE
NFO,74989,30,BANKNIFTY,BANKNIFTY24APR25P52400,OPTIDX,24-APR-2025,52400.00,PE
NFO,74988,30,BANKNIFTY,BANKNIFTY24APR25C52400,OPTIDX,24-APR-2025,52400.00,CE
NFO,59467,30,BANKNIFTY,BANKNIFTY27MAR25C50200,OPTIDX,27-MAR-2025,50200.00,CE
NFO,42998,30,BANKNIFTY,BANKNIFTY27FEB25P50900,OPTIDX,27-FEB-2025,50900.00,PE
NFO,74987,30,BANKNIFTY,BANKNIFTY24APR25P52300,OPTIDX,24-APR-2025,52300.00,PE
NFO,74986,30,BANKNIFTY,BANKNIFTY24APR25C52300,OPTIDX,24-APR-2025,52300.00,CE
NFO,74985,30,BANKNIFTY,BANKNIFTY24APR25P52200,OPTIDX,24-APR-2025,52200.00,PE
NFO,42993,30,BANKNIFTY,BANKNIFTY27FEB25C50900,OPTIDX,27-FEB-2025,50900.00,CE
NFO,42992,30,BANKNIFTY,BANKNIFTY27FEB25P50800,OPTIDX,27-FEB-2025,50800.00,PE
NFO,42991,30,BANKNIFTY,BANKNIFTY27FEB25C50800,OPTIDX,27-FEB-2025,50800.00,CE
NFO,74984,30,BANKNIFTY,BANKNIFTY24APR25C52200,OPTIDX,24-APR-2025,52200.00,CE
NFO,74983,30,BANKNIFTY,BANKNIFTY24APR25P52100,OPTIDX,24-APR-2025,52100.00,PE
NFO,74982,30,BANKNIFTY,BANKNIFTY24APR25C52100,OPTIDX,24-APR-2025,52100.00,CE
NFO,74981,30,BANKNIFTY,BANKNIFTY24APR25P52000,OPTIDX,24-APR-2025,52000.00,PE
NFO,74980,30,BANKNIFTY,BANKNIFTY24APR25C52000,OPTIDX,24-APR-2025,52000.00,CE
NFO,59491,30,BANKNIFTY,BANKNIFTY27MAR25C50700,OPTIDX,27-MAR-2025,50700.00,CE
NFO,59494,30,BANKNIFTY,BANKNIFTY27MAR25P50700,OPTIDX,27-MAR-2025,50700.00,PE
NFO,59495,30,BANKNIFTY,BANKNIFTY27MAR25C50800,OPTIDX,27-MAR-2025,50800.00,CE
NFO,74885,30,BANKNIFTY,BANKNIFTY24APR25C50900,OPTIDX,24-APR-2025,50900.00,CE
NFO,59502,30,BANKNIFTY,BANKNIFTY27MAR25P51200,OPTIDX,27-MAR-2025,51200.00,PE
NFO,59517,30,BANKNIFTY,BANKNIFTY27MAR25C51300,OPTIDX,27-MAR-2025,51300.00,CE
NFO,59518,30,BANKNIFTY,BANKNIFTY27MAR25P51300,OPTIDX,27-MAR-2025,51300.00,PE
NFO,59519,30,BANKNIFTY,BANKNIFTY27MAR25C51400,OPTIDX,27-MAR-2025,51400.00,CE
NFO,59520,30,BANKNIFTY,BANKNIFTY27MAR25P51400,OPTIDX,27-MAR-2025,51400.00,PE
NFO,59521,30,BANKNIFTY,BANKNIFTY27MAR25C51500,OPTIDX,27-MAR-2025,51500.00,CE
NFO,74884,30,BANKNIFTY,BANKNIFTY24APR25P50800,OPTIDX,24-APR-2025,50800.00,PE
NFO,74863,30,BANKNIFTY,BANKNIFTY24APR25C50800,OPTIDX,24-APR-2025,50800.00,CE
NFO,59522,30,BANKNIFTY,BANKNIFTY27MAR25P51500,OPTIDX,27-MAR-2025,51500.00,PE
NFO,59523,30,BANKNIFTY,BANKNIFTY27MAR25C51600,OPTIDX,27-MAR-2025,51600.00,CE
NFO,59524,30,BANKNIFTY,BANKNIFTY27MAR25P51600,OPTIDX,27-MAR-2025,51600.00,PE
NFO,42424,30,BANKNIFTY,BANKNIFTY27FEB25P61700,OPTIDX,27-FEB-2025,61700.00,PE
NFO,74862,30,BANKNIFTY,BANKNIFTY24APR25P50700,OPTIDX,24-APR-2025,50700.00,PE
NFO,42423,30,BANKNIFTY,BANKNIFTY27FEB25C61700,OPTIDX,27-FEB-2025,61700.00,CE
NFO,74829,30,BANKNIFTY,BANKNIFTY24APR25C50700,OPTIDX,24-APR-2025,50700.00,CE
NFO,42422,30,BANKNIFTY,BANKNIFTY27FEB25P61600,OPTIDX,27-FEB-2025,61600.00,PE
NFO,74890,30,BANKNIFTY,BANKNIFTY24APR25P50900,OPTIDX,24-APR-2025,50900.00,PE
NFO,59501,30,BANKNIFTY,BANKNIFTY27MAR25C51200,OPTIDX,27-MAR-2025,51200.00,CE
NFO,59496,30,BANKNIFTY,BANKNIFTY27MAR25P50800,OPTIDX,27-MAR-2025,50800.00,PE
NFO,59497,30,BANKNIFTY,BANKNIFTY27MAR25C50900,OPTIDX,27-MAR-2025,50900.00,CE
NFO,74971,30,BANKNIFTY,BANKNIFTY24APR25P51500,OPTIDX,24-APR-2025,51500.00,PE
NFO,74970,30,BANKNIFTY,BANKNIFTY24APR25C51500,OPTIDX,24-APR-2025,51500.00,CE
NFO,74969,30,BANKNIFTY,BANKNIFTY24APR25P51400,OPTIDX,24-APR-2025,51400.00,PE
NFO,74968,30,BANKNIFTY,BANKNIFTY24APR25C51400,OPTIDX,24-APR-2025,51400.00,CE
NFO,74967,30,BANKNIFTY,BANKNIFTY24APR25P51300,OPTIDX,24-APR-2025,51300.00,PE
NFO,74966,30,BANKNIFTY,BANKNIFTY24APR25C51300,OPTIDX,24-APR-2025,51300.00,CE
NFO,74965,30,BANKNIFTY,BANKNIFTY24APR25P51200,OPTIDX,24-APR-2025,51200.00,PE
NFO,74964,30,BANKNIFTY,BANKNIFTY24APR25C51200,OPTIDX,24-APR-2025,51200.00,CE
NFO,74963,30,BANKNIFTY,BANKNIFTY24APR25P51100,OPTIDX,24-APR-2025,51100.00,PE
NFO,74962,30,BANKNIFTY,BANKNIFTY24APR25C51100,OPTIDX,24-APR-2025,51100.00,CE
NFO,59498,30,BANKNIFTY,BANKNIFTY27MAR25P50900,OPTIDX,27-MAR-2025,50900.00,PE
NFO,59499,30,BANKNIFTY,BANKNIFTY27MAR25C51100,OPTIDX,27-MAR-2025,51100.00,CE
NFO,74961,30,BANKNIFTY,BANKNIFTY24APR25P51000,OPTIDX,24-APR-2025,51000.00,PE
NFO,74891,30,BANKNIFTY,BANKNIFTY24APR25C51000,OPTIDX,24-APR-2025,51000.00,CE
NFO,59500,30,BANKNIFTY,BANKNIFTY27MAR25P51100,OPTIDX,27-MAR-2025,51100.00,PE
NFO,42413,30,BANKNIFTY,BANKNIFTY27FEB25C61600,OPTIDX,27-FEB-2025,61600.00,CE
NFO,74484,30,BANKNIFTY,BANKNIFTY24APR25P43200,OPTIDX,24-APR-2025,43200.00,PE
NFO,74464,30,BANKNIFTY,BANKNIFTY24APR25P42200,OPTIDX,24-APR-2025,42200.00,PE
NFO,74463,30,BANKNIFTY,BANKNIFTY24APR25C42200,OPTIDX,24-APR-2025,42200.00,CE
NFO,74462,30,BANKNIFTY,BANKNIFTY24APR25P42100,OPTIDX,24-APR-2025,42100.00,PE
NFO,74461,30,BANKNIFTY,BANKNIFTY24APR25C42100,OPTIDX,24-APR-2025,42100.00,CE
NFO,74460,30,BANKNIFTY,BANKNIFTY24APR25P42000,OPTIDX,24-APR-2025,42000.00,PE
NFO,74457,30,BANKNIFTY,BANKNIFTY24APR25C42000,OPTIDX,24-APR-2025,42000.00,CE
NFO,74456,30,BANKNIFTY,BANKNIFTY24APR25P41900,OPTIDX,24-APR-2025,41900.00,PE
