Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
BFO,1125782,15,BANKEX,BANKEX24AUG52500PE,OPTIDX,26-AUG-2024,52500,PE
BFO,1126293,15,BANKEX,BANKEX24AUG52600PE,OPTIDX,26-AUG-2024,52600,PE
BFO,1125865,15,BANKEX,BANKEX24AUG52700PE,OPTIDX,26-AUG-2024,52700,PE
BFO,1126445,15,BANKEX,BANKEX24AUG52800PE,OPTIDX,26-AUG-2024,52800,PE
BFO,1125991,15,BANKEX,BANKEX24AUG52900PE,OPTIDX,26-AUG-2024,52900,PE
BFO,1126936,15,BANKEX,BANKEX24AUG53000PE,OPTIDX,26-AUG-2024,53000,PE
BFO,842451,15,BANKEX,BANKEX24AUG52000PE,OPTIDX,26-AUG-2024,52000,PE
BFO,842631,15,BANKEX,BANKEX24AUG51900PE,OPTIDX,26-AUG-2024,51900,PE
BFO,1125831,15,BANKEX,BANKEX24AUG60100CE,OPTIDX,26-AUG-2024,60100,CE
BFO,1126411,15,BANKEX,BANKEX24AUG60200CE,OPTIDX,26-AUG-2024,60200,CE
BFO,1125931,15,BANKEX,BANKEX24AUG60300CE,OPTIDX,26-AUG-2024,60300,CE
BFO,843143,15,BANKEX,BANKEX24AUG60400CE,OPTIDX,26-AUG-2024,60400,CE
BFO,843034,15,BANKEX,BANKEX24AUG60500CE,OPTIDX,26-AUG-2024,60500,CE
BFO,843172,15,BANKEX,BANKEX24AUG60600CE,OPTIDX,26-AUG-2024,60600,CE
BFO,843060,15,BANKEX,BANKEX24AUG60700CE,OPTIDX,26-AUG-2024,60700,CE
BFO,842958,15,BANKEX,BANKEX24AUG60800CE,OPTIDX,26-AUG-2024,60800,CE
BFO,844113,15,BANKEX,BANKEX24AUG60900CE,OPTIDX,26-AUG-2024,60900,CE
BFO,842314,15,BANKEX,BANKEX24AUG51800PE,OPTIDX,26-AUG-2024,51800,PE
BFO,1125797,15,BANKEX,BANKEX24AUG53100PE,OPTIDX,26-AUG-2024,53100,PE
BFO,1125507,15,BANKEX,BANKEX24AUG53200PE,OPTIDX,26-AUG-2024,53200,PE
BFO,1126093,15,BANKEX,BANKEX24AUG54500PE,OPTIDX,26-AUG-2024,54500,PE
BFO,1125713,15,BANKEX,BANKEX24AUG54600PE,OPTIDX,26-AUG-2024,54600,PE
BFO,1126190,15,BANKEX,BANKEX24AUG54700PE,OPTIDX,26-AUG-2024,54700,PE
BFO,1125786,15,BANKEX,BANKEX24AUG54800PE,OPTIDX,26-AUG-2024,54800,PE
BFO,1126303,15,BANKEX,BANKEX24AUG54900PE,OPTIDX,26-AUG-2024,54900,PE
BFO,1125667,15,BANKEX,BANKEX24AUG55000PE,OPTIDX,26-AUG-2024,55000,PE
BFO,1126852,15,BANKEX,BANKEX24AUG55100PE,OPTIDX,26-AUG-2024,55100,PE
BFO,1125719,15,BANKEX,BANKEX24AUG55200PE,OPTIDX,26-AUG-2024,55200,PE
BFO,1126938,15,BANKEX,BANKEX24AUG55300PE,OPTIDX,26-AUG-2024,55300,PE
BFO,1126600,15,BANKEX,BANKEX24AUG55400PE,OPTIDX,26-AUG-2024,55400,PE
BFO,1126523,15,BANKEX,BANKEX24AUG54400PE,OPTIDX,26-AUG-2024,54400,PE
BFO,1125965,15,BANKEX,BANKEX24AUG54300PE,OPTIDX,26-AUG-2024,54300,PE
BFO,1126695,15,BANKEX,BANKEX24AUG53300PE,OPTIDX,26-AUG-2024,53300,PE
BFO,1125595,15,BANKEX,BANKEX24AUG53400PE,OPTIDX,26-AUG-2024,53400,PE
BFO,1126792,15,BANKEX,BANKEX24AUG53500PE,OPTIDX,26-AUG-2024,53500,PE
BFO,1125669,15,BANKEX,BANKEX24AUG53600PE,OPTIDX,26-AUG-2024,53600,PE
BFO,1126871,15,BANKEX,BANKEX24AUG53700PE,OPTIDX,26-AUG-2024,53700,PE
BFO,1126503,15,BANKEX,BANKEX24AUG53800PE,OPTIDX,26-AUG-2024,53800,PE
BFO,1126944,15,BANKEX,BANKEX24AUG53900PE,OPTIDX,26-AUG-2024,53900,PE
BFO,1126272,15,BANKEX,BANKEX24AUG54000PE,OPTIDX,26-AUG-2024,54000,PE
BFO,1125848,15,BANKEX,BANKEX24AUG54100PE,OPTIDX,26-AUG-2024,54100,PE
BFO,1126434,15,BANKEX,BANKEX24AUG54200PE,OPTIDX,26-AUG-2024,54200,PE
BFO,1125509,15,BANKEX,BANKEX24AUG55500PE,OPTIDX,26-AUG-2024,55500,PE
BFO,1125482,15,BANKEX,BANKEX24AUG55200CE,OPTIDX,26-AUG-2024,55200,CE
BFO,1126041,15,BANKEX,BANKEX24AUG56500CE,OPTIDX,26-AUG-2024,56500,CE
BFO,1125687,15,BANKEX,BANKEX24AUG56600CE,OPTIDX,26-AUG-2024,56600,CE
BFO,1126140,15,BANKEX,BANKEX24AUG56700CE,OPTIDX,26-AUG-2024,56700,CE
BFO,1125748,15,BANKEX,BANKEX24AUG56800CE,OPTIDX,26-AUG-2024,56800,CE
